BatchNumber,BatchDesc,BatchTxType,BatchDate,PeriodStart,PeriodEnd,BillingFreq,Posted
3185,"Wednesday, 6/8/2022",PY,6/8/2022,,,,TRUE
3186,"Friday, June 10, 2022 - ONLINE PYMTS",PY,6/10/2022,,,,TRUE
3187,"Tuesday, 6/14/2022",PY,6/14/2022,,,,TRUE
3188,"Friday, 6/17/2022",PY,6/17/2022,,,,TRUE
3189,"Tuesday, 6/21/2022",PY,6/21/2022,,,,TRUE
3190,"Thursday, 6/23/2022",PY,6/23/2022,,,,TRUE
3191,"Friday, 06/24/2022 - ONLINE PYMTS",PY,6/24/2022,,,,TRUE
3192,"Monday, 06/27/2022 - ONLINE PYMTS",PY,6/27/2022,,,,TRUE
3193,"Wednesday, 6/29/2022",PY,6/29/2022,,,,TRUE
3194,July 2022 meter pits,RD,7/1/2022,6/1/2022,7/1/2022,P,FALSE
3195,July 2022 monthly,RD,7/1/2022,6/1/2022,7/1/2022,M,FALSE
3196,"Thursday, 06/30/2022 - ONLINE PYMTS",PY,6/30/2022,,,,TRUE
3197,"Thursday, June 30, 2022 - ONLINE PYMT",PY,6/30/2022,,,,TRUE
3198,"TUESDAY, 07/05/2022 - ONLINE PYMTS",PY,7/5/2022,,,,TRUE
3199,"Wednesday, 7/6/2022",PY,7/6/2022,,,,TRUE
3200,"Wednesday, 7/6/2022 to print",PY,7/6/2022,,,,FALSE
3201,"Thursday, 07/07/2022 - ONLINE PYMTS",PY,7/7/2022,,,,TRUE
3202,"Thursday, 7/7/2022",PY,7/7/2022,,,,TRUE
3203,"Friday, 07/08/2022 - ONLINE PYMTS",PY,7/8/2022,,,,TRUE
3204,"Monday, 7/11/2022",PY,7/11/2022,,,,TRUE
3205,"Monday, 7/11/2022 #2",PY,7/11/2022,,,,TRUE
3206,"Tuesday, 07/12/2022 - ONLINE PYMTS",PY,7/12/2022,,,,TRUE
3207,"Tuesday, 07/12/2022",PY,7/12/2022,,,,TRUE
3208,"WEDNESDAY, JULY 13, 2022",PY,7/13/2022,,,,TRUE
3210,"Wednesday, 7/13/2022 #4",PY,7/13/2022,,,,TRUE
3211,"Wednesday, 7/13/2022 #5",PY,7/13/2022,,,,TRUE
3212,"Wednesday, 07/13/2022 - ONLINE PYMTS",PY,7/13/2022,,,,TRUE
3213,"MONDAY, JULY 18, 2022 - ONLINE PYMTS",PY,7/18/2022,,,,TRUE
3214,"Monday, 7/18/2022 #2",PY,7/18/2022,,,,TRUE
3215,"Monday, 7/18/2022 #3",PY,7/18/2022,,,,TRUE
3216,"Tuesday, 7/19/2022 #2",PY,7/19/2022,,,,TRUE
3218,"WEDNESDAY, 07/20/2022 - ONLINE PYMTS",PY,7/20/2022,,,,TRUE
3220,"Thursday, 7/21/2022 #2",PY,7/21/2022,,,,TRUE
3221,"Thursday, 7/21/2022 #3",PY,7/21/2022,,,,TRUE
3223,"Monday, 7/25/2022 #1",PY,7/25/2022,,,,TRUE
3224,"MONDAY, 07/25/2022 - ONLINE PYMTS",PY,7/25/2022,,,,TRUE
3225,"TUESDAY, JULY 26, 2022 - ONLINE PYMTS",PY,7/26/2022,,,,TRUE
3226,"Tuesday, 7/26/2022 #1",PY,7/26/2022,,,,TRUE
3227,"Tuesday, 7/26/2022 #2",PY,7/26/2022,,,,TRUE
3228,"THURSDAY, JULY 28, 2022 - ONLINE PYMTS",PY,7/28/2022,,,,TRUE
3229,"Thursday, 7/28/2022 #1",PY,7/28/2022,,,,TRUE
3230,"FRIDAY, JULY 29, 2022 - ONLINE PYMTS",PY,7/29/2022,,,,TRUE
3231,AUGUST 2022 METER PITS,RD,8/1/2022,7/1/2022,8/1/2022,P,FALSE
3232,AUGUST 2022 MONTHLY,RD,8/1/2022,7/1/2022,8/1/2022,M,FALSE
3233,"Friday, July 29, 2022",PY,7/29/2022,,,,TRUE
3235,"Monday, 8/1/2022 #2",PY,8/1/2022,,,,TRUE
3236,"MONDAY, AUGUST 1, 2022 - ONLINE PYMTS",PY,8/1/2022,,,,TRUE
3237,"Monday, 8/1/2022 #3",PY,8/1/2022,,,,TRUE
3238,August interest for July billing,IN,8/1/2022,,,,FALSE
3239,"TUESDAY, 08/02/2022 - ONLINE PYMTS",PY,8/2/2022,,,,TRUE
3240,"WEDNESDAY, AUGUST 3, 2022 - ONLINE PYMTS",PY,8/3/2022,,,,TRUE
3241,"Wednesday, 8/3/2022 #1",PY,8/3/2022,,,,TRUE
3242,"Wednesday, 8/3/2022 #2",PY,8/3/2022,,,,TRUE
3243,"THURSDAY, AUGUST 4, 2022",PY,8/4/2022,,,,TRUE
3244,"Monday, 8/8/2022",PY,8/8/2022,,,,TRUE
3246,"Tuesday, 8/9/2022 #1",PY,8/9/2022,,,,TRUE
3248,"August 7, 2022 ONLINE Payments",PY,8/9/2022,,,,TRUE
3249,"August 8, 2022 ONLINE Payments",PY,8/9/2022,,,,TRUE
3250,"Monday, 8/15/2022",PY,8/15/2022,,,,TRUE
3251,"TUESDAY, AUGUST 16, 2022 - ONLINE PYMTS",PY,8/16/2022,,,,TRUE
3252,"TUESDAY, AUGUST 16, 2022 ONLINE PYMTS #2",PY,8/16/2022,,,,TRUE
3253,"Wednesday, 8/17/2022",PY,8/17/2022,,,,TRUE
3254,"FRIDAY, AUGUST 19, 2022 - ONLINE PYMTS",PY,8/19/2022,,,,TRUE
3255,"MONDAY, AUGUST 22, 2022 - A. COHEN",PY,8/22/2022,,,,TRUE
3256,"Monday, 8/22/2022",PY,8/22/2022,,,,TRUE
3257,"THURSDAY, AUGUST 25, 2022 - ONLINE PYMTS",PY,8/25/2022,,,,TRUE
3258,"Thursday, 8/25/2022",PY,8/25/2022,,,,TRUE
3259,October2022Readings (June-Aug),RD,10/1/2022,6/1/2022,8/31/2022,Q,FALSE
3260,September2022Monthly,RD,9/1/2022,8/1/2022,9/1/2022,M,FALSE
3261,September2022 MeterPits,RD,9/1/2022,8/1/2022,9/1/2022,P,FALSE
3262,"Tuesday, August 30, 2022 - ONLINE PYMTS",PY,8/30/2022,,,,TRUE
3263,"Tuesday, 8/30/2022",PY,8/30/2022,,,,TRUE
3264,September int for July 2022 billing,IN,9/1/2022,,,,FALSE
3267,"THURSDAY, SEPTEMBER 1, 2022",PY,9/1/2022,,,,TRUE
3268,"WEDNESDAY, SEPTEMBER 7, 2022 - ONLINE PY",PY,9/7/2022,,,,TRUE
3269,"WEDNESDAY, SEPT 7, 2022 - ONLINE PYMT**",PY,9/7/2022,,,,TRUE
3270,"Wednesday, September 7, 2022",PY,9/7/2022,,,,TRUE
3271,"Thursday, September 8, 2022",PY,9/8/2022,,,,TRUE
3272,"FRIDAY, SEPTEMBER 9, 2022 - ONLINE PYMTS",PY,9/9/2022,,,,TRUE
3273,"FRIDAY, SEPTEMBER 9, 2022",PY,9/9/2022,,,,TRUE
3275,"MONDAY, SEPTEMBER 12, 2022",PY,9/12/2022,,,,TRUE
3276,"MONDAY, SEPTEMBER 12, 2022 - ONLINE PYMT",PY,9/12/2022,,,,TRUE
3277,"MONDAY, SEPTEMBER 12, 2022  #2",PY,9/12/2022,,,,TRUE
3278,"TUESDAY, SEPTEMBER 13, 2022 - M'LY ONLY",PY,9/13/2022,,,,TRUE
3280,"Tuesday, 9/13/2022",PY,9/13/2022,,,,TRUE
3281,"Thursday, 9/15/2022",PY,9/15/2022,,,,TRUE
3282,"MONDAY, SEPTEMBER 19, 2022 - ONLINE PYMT",PY,9/19/2022,,,,TRUE
3283,"Monday, 9/26/2022",PY,9/26/2022,,,,TRUE
3284,"WEDNESDAY, SEPT 28, 2022 - ONLINE PYMTS",PY,9/28/2022,,,,TRUE
3285,October2022 Meter Pits,RD,10/1/2022,9/1/2022,10/1/2022,P,FALSE
3286,October2022 Monthly,RD,10/1/2022,9/1/2022,10/1/2022,M,FALSE
3287,"MONDAY, OCTOBER 3, 2022 - ONLINE PYMTS",PY,10/3/2022,,,,TRUE
3288,"Monday, 10/3/2022",PY,10/3/2022,,,,TRUE
3289,"WEDNESDAY, OCT 5, 2022 - ONLINE PYMTS",PY,10/5/2022,,,,TRUE
3290,"Wednesday, 10/5/2022",PY,10/5/2022,,,,TRUE
3291,"Thursday, 10/6/2022",PY,10/6/2022,,,,TRUE
3292,"TUESDAY, OCTOBER 11, 2022 - A. COHEN",PY,10/11/2022,,,,TRUE
3293,"Tuesday, 10/11/2022",PY,10/11/2022,,,,TRUE
3294,"TUESDAY, OCTOBER 11, 2022 - ONLINE PYMTS",PY,10/11/2022,,,,TRUE
3295,"Wednesday, 10/12/2022",PY,10/12/2022,,,,TRUE
3296,"Thursday, 10/13/2022",PY,10/13/2022,,,,TRUE
3297,"FRIDAY, OCTOBER 14, 2022 - ONLINE PYMTS",PY,10/14/2022,,,,TRUE
3298,"MONDAY, OCTOBER 17, 2022 - ONLINE PYMT",PY,10/17/2022,,,,TRUE
3299,"Monday, 10/17/2022",PY,10/17/2022,,,,TRUE
3300,"Thursday, 10/20/2022",PY,10/20/2022,,,,TRUE
3301,"MONDAY, OCTOBER 24, 2022 - ONLINE PYMTS",PY,10/24/2022,,,,TRUE
3302,"Tuesday, 10/25/2022",PY,10/25/2022,,,,TRUE
3304,"Wednesday, 10/26/2022",PY,10/26/2022,,,,TRUE
3306,"Thursday, 10/27/2022",PY,10/27/2022,,,,TRUE
3307,November2022 Monthly,RD,11/1/2022,10/1/2022,11/1/2022,M,FALSE
3308,November2022 MeterPits,RD,11/1/2022,10/1/2022,11/1/2022,P,FALSE
3309,"MONDAY, OCTOBER 31, 2022 - ONLINE PYMTS",PY,10/31/2022,,,,TRUE
3310,"Monday, 10/31/2022",PY,10/31/2022,,,,TRUE
3311,November 2022 interest,IN,11/1/2022,,,,FALSE
3313,"THURSDAY, NOVEMBER 3, 2022 - ONLINE PYMT",PY,11/3/2022,,,,TRUE
3314,"Thursday, 11/3/2022",PY,11/3/2022,,,,TRUE
3315,"Monday, 11/7/2022",PY,11/7/2022,,,,TRUE
3316,"WEDNESDAY, NOV 9, 2022 - ONLINE PYMTS",PY,11/9/2022,,,,TRUE
3317,"Wednesday, 11/9/2022",PY,11/9/2022,,,,TRUE
3318,"Thursday, 11/10/2022",PY,11/10/2022,,,,TRUE
3319,"MONDAY, NOV 14, 2022 - ONLINE PYMTS",PY,11/14/2022,,,,TRUE
3320,"Monday, 11/14/2022",PY,11/14/2022,,,,TRUE
3321,"Thursday, 11/17/2022",PY,11/17/2022,,,,TRUE
3322,"FRIDAY, NOV 18, 2022 - ONLINE PYTMS",PY,11/18/2022,,,,TRUE
3324,"Monday, 11/21/2022",PY,11/21/2022,,,,TRUE
3325,"TUESDAY, NOV 22, 2022 - ONLINE PYMTS",PY,11/22/2022,,,,TRUE
3326,"MONDAY, NOV. 28, 2022 - ONLINE PYMTS",PY,11/28/2022,,,,TRUE
3327,"MONDAY, NOV. 28, 2022 - A. COHEN PYMT",PY,11/28/2022,,,,TRUE
3328,"Monday, 11/28/2022",PY,11/28/2022,,,,TRUE
3329,Jan2023 Readings (Sept22-Nov22),RD,1/1/2023,9/1/2022,11/30/2022,Q,FALSE
3330,Dec2022 Meter Pits,RD,12/1/2022,11/1/2022,12/1/2022,P,FALSE
3331,Dec2022 Monthly,RD,12/1/2022,11/1/2022,12/1/2022,M,FALSE
3332,December 2022 Interest,IN,12/1/2022,,,,FALSE
3333,"FRIDAY, DECEMBER 2, 2022",PY,12/2/2022,,,,TRUE
3334,"FRIDAY, DEC. 2, 2022 - ONLINE PYMTS",PY,12/2/2022,,,,TRUE
3336,"TUESDAY, DECEMBER 6, 2022",PY,12/6/2022,,,,TRUE
3337,"TUESDAY, DEC. 6, 2022 - ONLINE PYMTS",PY,12/6/2022,,,,TRUE
3338,"FRIDAY, DECEMBER 9, 2022 - ONLINE PYMTS",PY,12/9/2022,,,,TRUE
3340,"FRIDAY, DECEMBER 9, 2022",PY,12/9/2022,,,,TRUE
3341,"MONDAY, DECEMBER 12, 2022 - ONLINE PYMTS",PY,12/12/2022,,,,TRUE
3344,"TUESDAY, DECEMBER 13, 2022",PY,12/13/2022,,,,TRUE
3345,"WEDNESDAY, DEC. 14, 2022 - ONLINE PYMTS",PY,12/14/2022,,,,TRUE
3346,"WEDNESDAY, DECEMBER 14, 2022",PY,12/14/2022,,,,TRUE
3347,"MONDAY, DECEMBER 19, 2022",PY,12/19/2022,,,,TRUE
3348,"MONDAY, DEC. 19, 2022 - ONLINE PYMTS",PY,12/19/2022,,,,TRUE
3349,"Wedensday, December 21, 2022",PY,12/21/2022,,,,TRUE
3350,"Wednesday, Dec, 21, 2022 - ONLINE PYMTS",PY,12/21/2022,,,,TRUE
3351,January 2023 Monthly,RD,1/1/2023,12/1/2022,1/1/2023,M,FALSE
3352,January 2023 Meter Pits,RD,1/1/2023,12/1/2022,1/1/2023,P,FALSE
3353,"TUESDAY. JANUARY 3, 2023 - ONLINE PYMTS",PY,1/3/2023,,,,TRUE
3354,"Tuesday, 1/3/2023",PY,1/3/2023,,,,TRUE
3355,January Int for October 2022 billing,IN,1/1/2023,,,,FALSE
3356,"Thursday, Jan. 5, 2023 - ONLINE PYMTS",PY,1/5/2023,,,,TRUE
3357,"Thursday, 1/5/2023",PY,1/5/2023,,,,TRUE
3358,"Monday, January 9, 2023 - ONLINE PYMNTS",PY,1/9/2023,,,,TRUE
3359,"Monday, 1/9/2023 #1",PY,1/9/2023,,,,TRUE
3360,"Monday, 1/9/2023 #2",PY,1/9/2023,,,,TRUE
3361,"Wednesday, 1/11/2023",PY,1/11/2023,,,,TRUE
3362,"Thursday, Jan. 12, 2023 - ONLINE PYMTs",PY,1/12/2023,,,,TRUE
3363,"Thursday, 1/12/2023",PY,1/12/2023,,,,TRUE
3364,"Friday, January 13, 2023 - ONLINE PYMTS",PY,1/13/2023,,,,TRUE
3365,"MONDAY, JANUARY 17, 2023 - ONLINE PYMTS",PY,1/17/2023,,,,TRUE
3366,"Tuesday, 1/17/2023",PY,1/17/2023,,,,TRUE
3367,"THURSDAY, JANUARY 19, 2023-ONLINE PYMTS",PY,1/19/2023,,,,TRUE
3368,"Thursday, 1/19/2023",PY,1/19/2023,,,,TRUE
3369,"Monday. January 23, 2023 - ONLINE PYMTS",PY,1/23/2023,,,,TRUE
3370,"Monday, 1/23/2023",PY,1/23/2023,,,,TRUE
3371,"Wednesday, 1/25/2023",PY,1/25/2023,,,,TRUE
3372,"Wednesday, January 25, 2023-ONLINE PYMTS",PY,1/25/2023,,,,TRUE
3373,"Thursday, 1/26/2023",PY,1/26/2023,,,,TRUE
3374,"Friday, January 27, 2023 - ONLINE PYMTS",PY,1/27/2023,,,,TRUE
3375,"Monday, January 30, 2023 - ONLINE PYMTS",PY,1/30/2023,,,,TRUE
3376,"Monday, 1/30/2023",PY,1/30/2023,,,,TRUE
3377,Fenruary 2023 Meter Pits,RD,2/1/2023,1/1/2023,2/1/2023,P,FALSE
3378,February 2023 Monthly,RD,2/1/2023,1/1/2023,2/1/2023,M,FALSE
3379,"Tuesday, January 31, 2023 - ONLINE PYMTS",PY,1/31/2023,,,,TRUE
3380,"Tuesday, 1/31/2023",PY,1/31/2023,,,,TRUE
3381,"Wednesday, February 1, 2023-ONLINE PYMTS",PY,2/1/2023,,,,TRUE
3382,"Wednesday, 2/1/2023",PY,2/1/2023,,,,TRUE
3383,February Int for Jan2023,IN,2/1/2023,,,,FALSE
3384,"Thursday, February 2, 2023 -ONLINE PYMTS",PY,2/2/2023,,,,TRUE
3385,"Thursday, 2/2/2023",PY,2/2/2023,,,,TRUE
3386,"Wednesday, February 8, 2023-ONLINE PYMTS",PY,2/8/2023,,,,TRUE
3388,"Wednesday, 2/8/2023",PY,2/8/2023,,,,TRUE
3389,"Thursday, 2/9/2023",PY,2/9/2023,,,,TRUE
3390,"Friday, February 10, 2023 - ONLINE PYMTS",PY,2/10/2023,,,,TRUE
3391,"Monday, 2/13/2023",PY,2/13/2023,,,,TRUE
3392,"Monday, February 13, 2023 - ONLINE PYMTS",PY,2/13/2023,,,,TRUE
3393,"Tuesday, 2/14/2023",PY,2/14/2023,,,,TRUE
3394,"Tuesday, 2/14/2023",PY,2/14/2023,,,,TRUE
3395,"Wednesday, February 15, 2023 ONLINE PYMT",PY,2/15/2023,,,,TRUE
3396,"Friday, 2/17/2023",PY,2/17/2023,,,,TRUE
3397,"Tuesday, February 21, 2023-ONLINE PYMTS",PY,2/21/2023,,,,TRUE
3398,"Tuesday, 2/21/2023",PY,2/21/2023,,,,TRUE
3399,"THURSDAY, February 23, 2023-ONLINE PYMTS",PY,2/23/2023,,,,TRUE
3400,"MONDAY, FEBRUARY 27, 2023-ONLINE PYMTS",PY,2/27/2023,,,,TRUE
3401,April2023 Billing (Dec-Feb),RD,4/1/2023,12/1/2022,2/28/2023,Q,FALSE
3402,March2023 Monthly,RD,3/1/2023,2/1/2023,3/1/2023,M,FALSE
3403,March2023 Meter Pits,RD,3/1/2023,2/1/2023,3/1/2023,P,FALSE
3404,"Monday, 2/27/2023",PY,2/27/2023,,,,TRUE
3405,"Tuesday, Febraury 28, 2023-ONLINE PYMTS",PY,2/28/2023,,,,TRUE
3406,"Tuesday, February 28, 2023",PY,2/28/2023,,,,TRUE
3407,March interest,IN,3/1/2023,,,,FALSE
3408,"THURSDAY, MARCH 2, 2023 - ONLINE PYMTS",PY,3/2/2023,,,,TRUE
3409,"Monday, March 6, 2023 - ONLINE PYMTS",PY,3/6/2023,,,,TRUE
3410,"Monday, 3/6/2023",PY,3/6/2023,,,,TRUE
3411,"Thursday, March 9, 2023 - ONLINE PYMTS",PY,3/9/2023,,,,TRUE
3412,"Thursday, 3/9/2023",PY,3/9/2023,,,,TRUE
3413,"Monday, March 13, 2023 - ONLINE PYMTS",PY,3/13/2023,,,,TRUE
3414,"Monday, 3/13/2023",PY,3/13/2023,,,,TRUE
3415,"Tuesday, March 14, 2023 - NOW Pymts",PY,3/14/2023,,,,TRUE
3416,"Thursday, March 16, 2023 - ONLINE PYMTS",PY,3/16/2023,,,,TRUE
3417,"Thursday, 3/16/2023",PY,3/16/2023,,,,TRUE
3418,"Monday, 3/27/2023 #1",PY,3/27/2023,,,,TRUE
3419,"Monday, 3/27/2023 #2",PY,3/27/2023,,,,TRUE
3420,"Thursday, March 30, 2023 - ONLINE PYMTS",PY,3/30/2023,,,,TRUE
3421,"Thursday, 3/30/2023",PY,3/30/2023,,,,TRUE
3422,April2023 Monthly,RD,4/1/2023,3/1/2023,4/1/2023,M,FALSE
3423,April2023 Meter Pits,RD,4/1/2023,3/1/2023,4/1/2023,P,FALSE
3424,"MONDAY, APRIL 3, 2023 - ONLINE PYMTS",PY,4/3/2023,,,,TRUE
3425,"Monday, 4/3/2023",PY,4/3/2023,,,,TRUE
3426,"Tuesday, April 4, 2023 - ONLINE PYMTS",PY,4/4/2023,,,,TRUE
3427,"Wednesday, April 5, 2023 - ONLINE PYMTS",PY,4/5/2023,,,,TRUE
3428,"WEDNESDAY, APRIL 5, 2023",PY,4/5/2023,,,,TRUE
3429,"Thursday, 4/6/2023",PY,4/6/2023,,,,TRUE
3430,"Monday, 4/10/2023 #1",PY,4/10/2023,,,,TRUE
3431,"Monday, April 10, 2023 - ONLINE PYMTS",PY,4/10/2023,,,,TRUE
3432,"Monday, 4/10/2023 #2",PY,4/10/2023,,,,TRUE
3433,"Tuesday, 4/11/2023",PY,4/11/2023,,,,TRUE
3434,"Wednesday, April 12, 2023 - ONLINE PYMTS",PY,4/12/2023,,,,TRUE
3435,"Wednesday, 4/12/2023",PY,4/12/2023,,,,TRUE
3436,"Monday, 4/17/2023 #1",PY,4/17/2023,,,,TRUE
3437,"Monday, April 17, 2023 - ONLINE PYMTS",PY,4/17/2023,,,,TRUE
3438,"Monday, 4/17/2023 #2",PY,4/17/2023,,,,TRUE
3439,"Wednesday, April 19, 2023 - ONLINE PYMTS",PY,4/19/2023,,,,TRUE
3440,"Wednesday, 4/19/2023",PY,4/19/2023,,,,TRUE
3441,"Thursday, 4/20/2023",PY,4/20/2023,,,,TRUE
3442,"Friday, April 21, 2023 - ONLINE PYMTS",PY,4/21/2023,,,,TRUE
3443,"MONDAY, APRIL 24, 2023 - ONLINE PYMTS",PY,4/24/2023,,,,TRUE
3444,"Monday, 4/24/2023",PY,4/24/2023,,,,TRUE
3445,"Wednesday, 4/26/2023",PY,4/26/2023,,,,TRUE
3446,May2023 Meter Pits 7x10,RD,5/1/2023,4/1/2023,5/1/2023,P,FALSE
3447,May 2023 Monthlies,RD,5/1/2023,4/1/2023,5/1/2023,M,FALSE
3448,"Thursday, 4/27/2023",PY,4/27/2023,,,,TRUE
3449,"FRIDAY, APRIL 28, 2023 - ONLINE PYMTS",PY,4/28/2023,,,,TRUE
3450,"MONDAY, MAY 1, 2023 - ONLINE PYMTS",PY,5/1/2023,,,,TRUE
3451,"Monday, May 1, 2023",PY,5/1/2023,,,,TRUE
3452,Interest May 2023,IN,5/1/2023,,,,FALSE
3453,"Tusday, May 2, 2023 - ONLINE PYMTS",PY,5/2/2023,,,,TRUE
3454,"Wednesday, May 3, 2023 - ONLINE PYMTS",PY,5/3/2023,,,,TRUE
3455,"Wednesday, 5/3/2023",PY,5/3/2023,,,,TRUE
3456,"Friday, May 5, 2023 - ONLINE PYMTS",PY,5/5/2023,,,,TRUE
3457,"Monday, 5/8/2023",PY,5/8/2023,,,,TRUE
3458,"Tuesday, May 9, 2023 - ONLINE PYMTS",PY,5/9/2023,,,,TRUE
3459,"MONDAY, MAY 15, 2023 - ONLINE PYMTS",PY,5/15/2023,,,,TRUE
3460,"TUESDAY, MAY 16, 2023 - ONLINE PYMTS",PY,5/16/2023,,,,TRUE
3463,"TUESDAY, MAY 16, 2023",PY,5/16/2023,,,,TRUE
3464,"WEDNESDAY, MAY 17, 2023",PY,5/17/2023,,,,TRUE
3465,"FRIDAY, MAY 19, 2023 - ONLINE PYMTS",PY,5/19/2023,,,,TRUE
3466,"FRIDAY, MAY 19, 2023",PY,5/19/2023,,,,TRUE
3467,"MONDAY, MAY 22, 2023 - ONLINE PYMTS",PY,5/22/2023,,,,TRUE
3468,"WEDNESDAY, MAY 24, 2023",PY,5/24/2023,,,,TRUE
3469,"THURSDAY, MAY 25, 2023 - ONLINE PYMTS",PY,5/25/2023,,,,TRUE
3470,"TUESDAY, MAY 30, 2023 - ONLINE PYMTS",PY,5/30/2023,,,,TRUE
3471,"Tuesday, 5/30/2023",PY,5/30/2023,,,,TRUE
3474,June 2023 MeterPits,RD,6/1/2023,5/1/2023,6/1/2023,P,FALSE
3485,"WEDNESDAY, MAY 31, 2023 - ONLINE PYMTS",PY,5/31/2023,,,,TRUE
3486,"THURSDAY, JUNE 1, 2023 - ONLINE PYMTS",PY,6/1/2023,,,,TRUE
3488,"Thursday, 6/1/2023",PY,6/1/2023,,,,TRUE
3490,July 2023 readings (Mar-May),RD,7/1/2023,3/1/2023,5/31/2023,Q,FALSE
3491,June2023 Monthly - reread,RD,6/1/2023,5/1/2023,6/1/2023,M,FALSE
3492,June Interest 2023,IN,6/1/2023,,,,FALSE
3493,"Monday, 6/5/2023",PY,6/5/2023,,,,TRUE
3494,"WEDNESDAY, JUNE 7, 2023 - ONLINE PYMTS",PY,6/7/2023,,,,TRUE
3495,"THURSDAY, JUNE 8, 2023",PY,6/8/2023,,,,TRUE
3496,"Thursday, 6/8/2023",PY,6/8/2023,,,,TRUE
3497,"FRIDAY, JUNE 9, 2023 - ONLINE PYMTS",PY,6/9/2023,,,,TRUE
3498,"Monday, 6/12/2023",PY,6/12/2023,,,,TRUE
3499,"Thursday, 6/15/2023",PY,6/15/2023,,,,TRUE
3500,"Tuesday, 6/20/2023",PY,6/20/2023,,,,TRUE
3501,"Wednesday, 6/21/2023",PY,6/21/2023,,,,TRUE
3502,"Thursday, 6/22/2023",PY,6/22/2023,,,,TRUE
3503,"Monday, 6/26/2023",PY,6/26/2023,,,,TRUE
3504,"Wednesday, 6/28/2023",PY,6/28/2023,,,,TRUE
3505,"Thursday, June 29, 2023 - ONLINE PYMTS",PY,6/29/2023,,,,TRUE
3506,July2023 Monthly,RD,7/1/2023,6/1/2023,7/1/2023,M,FALSE
3507,July2023 MeterPits,RD,7/1/2023,6/1/2023,7/1/2023,P,FALSE
3508,"Monday, July 3, 2023",PY,7/3/2023,,,,TRUE
3509,"THURSDAY, JULY 6, 2023 - ONLINE PYMTS",PY,7/6/2023,,,,TRUE
3510,"THURSDAY, JULY 6, 2023",PY,7/6/2023,,,,TRUE
3511,"MONDAY, JULY 10, 2023",PY,7/10/2023,,,,TRUE
3512,"MONDAY, JULY 10, 2023 - #2",PY,7/10/2023,,,,TRUE
3513,"Tuesday, July 11, 2023 - ONLINE PYMTS",PY,7/11/2023,,,,TRUE
3514,"Tuesday, July 11, 2023",PY,7/11/2023,,,,TRUE
3515,"Tuesday, 7/11/2023",PY,7/11/2023,,,,TRUE
3516,"Wednesday, 7/12/2023",PY,7/12/2023,,,,TRUE
3517,"Thursday, July 13, 2023",PY,7/13/2023,,,,TRUE
3518,"FRIDAY, JULY 14, 2023 - ONLINE PYMTS",PY,7/14/2023,,,,TRUE
3519,"MONDAY, JULY 17, 2023 - ONLINE PYMTS",PY,7/17/2023,,,,TRUE
3520,"MONDAY, JULY 17, 2023 - NOW PYMTS",PY,7/17/2023,,,,TRUE
3521,"Monday, 7/17/2023",PY,7/17/2023,,,,TRUE
3522,"Tuesday, 7/18/2023",PY,7/18/2023,,,,TRUE
3523,"WEDNESDAY, JULY 19, 2023 - ONLINE PYMTS",PY,7/19/2023,,,,TRUE
3524,"Wednesday, 7/19/2023",PY,7/19/2023,,,,TRUE
3525,"Thursday, 7/20/2023",PY,7/20/2023,,,,TRUE
3526,"FRIDAY, JULY 21, 2023 - ONLINE PYMTS",PY,7/21/2023,,,,TRUE
3527,"MONDAY, JULY 24, 2023 - ONLINE PYMTS",PY,7/24/2023,,,,TRUE
3528,"Monday, 7/24/2023 #1",PY,7/24/2023,,,,TRUE
3529,"TUESDAY, JULY 25, 2023 - ONLINE PYMTS",PY,7/25/2023,,,,TRUE
3530,"Tuesday, 7/25/2023",PY,7/25/2023,,,,TRUE
3531,"WEDNESDAY, JULY 26, 2023 - ONLINE PYMTS",PY,7/26/2023,,,,TRUE
3532,"Wednesday, 7/26/2023",PY,7/26/2023,,,,TRUE
3533,"FRIDAY, JULY 28, 2023 - ONLINE PYMTS",PY,7/28/2023,,,,TRUE
3534,August 2023 Monthly,RD,8/1/2023,7/1/2023,8/1/2023,M,FALSE
3535,August 2023 Meter Pits,RD,8/1/2023,7/1/2023,8/1/2023,P,FALSE
3536,"Monday, 7/31/2022 #1",PY,7/31/2023,,,,TRUE
3537,"MONDAY, JULY 31, 2023 - ONLINE PYMTS",PY,7/31/2023,,,,TRUE
3538,"MONDAY, JULY 31, 2023 #3",PY,7/31/2023,,,,TRUE
3539,"Monday, 7/31/2023 #4",PY,7/31/2023,,,,TRUE
3540,"TUESDAY, AUGUST 1, 2023 - ONLINE PYMTS",PY,8/1/2023,,,,TRUE
3541,"Tuesday, 8/1/2023",PY,8/1/2023,,,,TRUE
3542,August Interest,IN,8/1/2023,,,,FALSE
3543,"Wednesday, 8/2/2023",PY,8/2/2023,,,,TRUE
3544,"Thursday, 8/3/2023",PY,8/3/2023,,,,TRUE
3545,"FRIDAY, AUGUST 4, 2023 - ONLINE PYMTS",PY,8/4/2023,,,,TRUE
3546,"TUESDAY, AUGUST 8, 2023 - ONLINE PYMTS",PY,8/8/2023,,,,TRUE
3547,"Tuesday, 8/8/23",PY,8/8/2023,,,,TRUE
3548,"Thursday, 8/10/2023",PY,8/10/2023,,,,TRUE
3549,"FRIDAY, AUGUST 11, 2023 - ONLINE PYMTS",PY,8/11/2023,,,,TRUE
