TransactionID,BatchNumber,LocationID,CustomerID,TxCode,TxPostingDate,TxBillingDate,TxPayDate,TxAmount,TxDescription,TxCurrentRead,TxEstimate,TxConsumption,TxWaterRate,TxSewerRate,TxSewerFlat,TxWaterChg,TxSewerChg,TxMeterChg,TxInterest,TxPayment,TxPriorRead,TxPriorCons,TxPriorAmt
235282,3769,683,683,RD,5/31/2024,7/1/2024,7/25/2024,130.76,Water & Sewer Charge,211600,FALSE,1200,4.67,5.81,,56.04,69.72,5.00,0.00,130.76,210400,1200,120.68
235283,3769,684,684,RD,5/31/2024,7/1/2024,7/8/2024,79.72,Water & Sewer Charge,109900,FALSE,1600,4.67,5.81,,74.72,0.00,5.00,0.00,79.72,108300,1600,79.72
235284,3769,685,1377,RD,5/31/2024,7/1/2024,7/1/2024,37.69,Water & Sewer Charge,345500,FALSE,700,4.67,5.81,,32.69,0.00,5.00,0.00,37.69,344800,900,47.03
235285,3769,686,686,RD,5/31/2024,7/1/2024,8/1/2024,329.88,Water & Sewer Charge,489200,FALSE,3100,4.67,5.81,,144.77,180.11,5.00,0.00,329.88,486100,5600,544.84
235286,3769,687,2197,RD,5/31/2024,7/1/2024,7/8/2024,51.70,Water & Sewer Charge,239800,FALSE,1000,4.67,5.81,,46.70,0.00,5.00,0.00,51.70,238800,1000,51.70
235287,3769,688,688,RD,5/31/2024,7/1/2024,7/15/2024,56.37,Water & Sewer Charge,507600,FALSE,1100,4.67,5.81,,51.37,0.00,5.00,0.00,56.37,506500,1100,56.37
235288,3769,689,1977,RD,5/31/2024,7/1/2024,8/5/2024,194.84,Water & Sewer Charge,48070,FALSE,4065,4.67,5.81,,189.84,0.00,5.00,0.00,194.84,44005,4065,194.84
235289,3769,690,1668,RD,5/31/2024,7/1/2024,7/1/2024,162.20,Water & Sewer Charge,273200,FALSE,1500,4.67,5.81,,70.05,87.15,5.00,0.00,162.20,271700,1400,139.96
235290,3769,691,691,RD,5/31/2024,7/1/2024,7/31/2024,25.96,Water & Sewer Charge,242000,FALSE,200,4.67,5.81,,9.34,11.62,5.00,0.00,25.96,241800,300,33.92
235291,3769,692,1805,RD,5/31/2024,7/1/2024,7/15/2024,172.68,Water & Sewer Charge,368000,FALSE,1600,4.67,5.81,,74.72,92.96,5.00,0.00,172.68,366400,1200,120.68
235292,3769,693,693,RD,5/31/2024,7/1/2024,7/29/2024,107.91,Water & Sewer Charge,11643,FALSE,982,4.67,5.81,,45.86,57.05,5.00,0.00,107.91,10661,2254,222.28
235293,3769,694,694,RD,5/31/2024,7/1/2024,7/3/2024,172.68,Water & Sewer Charge,313000,FALSE,1600,4.67,5.81,,74.72,92.96,5.00,0.00,172.68,311400,1600,159.24
235294,3769,695,695,RD,5/31/2024,7/1/2024,7/1/2024,151.72,Water & Sewer Charge,419200,FALSE,1400,4.67,5.81,,65.38,81.34,5.00,0.00,151.72,417800,1500,149.60
235295,3769,696,1906,RD,5/31/2024,7/1/2024,7/30/2024,204.12,Water & Sewer Charge,438000,FALSE,1900,4.67,5.81,,88.73,110.39,5.00,0.00,204.12,436100,1500,149.60
235296,3769,697,697,RD,5/31/2024,7/1/2024,7/8/2024,267.00,Water & Sewer Charge,409600,FALSE,2500,4.67,5.81,,116.75,145.25,5.00,0.00,267.00,407100,2300,226.72
235297,3769,698,698,RD,5/31/2024,7/1/2024,7/3/2024,204.12,Water & Sewer Charge,277400,FALSE,1900,4.67,5.81,,88.73,110.39,5.00,0.00,204.12,275500,2100,207.44
235298,3769,699,1305,RD,5/31/2024,7/1/2024,7/3/2024,246.04,Water & Sewer Charge,381500,FALSE,2300,4.67,5.81,,107.41,133.63,5.00,0.00,246.04,379200,2600,255.64
235299,3769,700,700,RD,5/31/2024,7/1/2024,7/1/2024,78.36,Water & Sewer Charge,143400,FALSE,700,4.67,5.81,,32.69,40.67,5.00,0.00,78.36,142700,500,53.20
235300,3769,701,701,RD,5/31/2024,7/1/2024,3/24/2025,17.71,Water & Sewer Charge,118700,TRUE,100,4.67,5.81,,4.67,5.81,5.00,2.23,17.71,118600,100,14.64
235301,3769,702,1522,RD,5/31/2024,7/1/2024,7/15/2024,109.80,Water & Sewer Charge,111000,FALSE,1000,4.67,5.81,,46.70,58.10,5.00,0.00,110.00,110000,1400,139.96
235302,3769,703,703,RD,5/31/2024,7/1/2024,7/1/2024,225.08,Water & Sewer Charge,407500,FALSE,2100,4.67,5.81,,98.07,122.01,5.00,0.00,225.08,405400,2100,207.44
235303,3769,704,704,RD,5/31/2024,7/1/2024,7/8/2024,15.48,Water & Sewer Charge,144500,FALSE,100,4.67,5.81,,4.67,5.81,5.00,0.00,15.48,144400,1400,139.96
235304,3769,705,705,RD,5/31/2024,7/1/2024,7/1/2024,99.32,Water & Sewer Charge,268200,FALSE,900,4.67,5.81,,42.03,52.29,5.00,0.00,99.32,267300,900,91.76
235305,3769,706,2214,RD,5/31/2024,7/1/2024,7/15/2024,141.24,Water & Sewer Charge,229600,FALSE,1300,4.67,5.81,,60.71,75.53,5.00,0.00,141.24,228300,1300,130.32
235306,3769,707,707,RD,5/31/2024,7/1/2024,7/29/2024,67.88,Water & Sewer Charge,273600,FALSE,600,4.67,5.81,,28.02,34.86,5.00,0.00,67.88,273000,600,62.84
235307,3769,708,1567,RD,5/31/2024,7/1/2024,7/10/2024,99.32,Water & Sewer Charge,162700,FALSE,900,4.67,5.81,,42.03,52.29,5.00,0.00,99.32,161800,900,91.76
235308,3769,709,709,RD,5/31/2024,7/1/2024,7/23/2024,172.68,Water & Sewer Charge,486200,FALSE,1600,4.67,5.81,,74.72,92.96,5.00,0.00,172.68,484600,1300,130.32
235309,3769,710,1381,RD,5/31/2024,7/1/2024,7/1/2024,78.36,Water & Sewer Charge,303000,FALSE,700,4.67,5.81,,32.69,40.67,5.00,0.00,78.36,302300,600,62.84
235310,3769,711,711,RD,5/31/2024,7/1/2024,10/31/2024,406.23,Water & Sewer Charge,232430,FALSE,3735,4.67,5.81,,174.42,217.00,5.00,9.81,406.23,228695,3115,305.29
235311,3769,712,712,RD,5/31/2024,7/1/2024,7/23/2024,43.71,Water & Sewer Charge,332900,FALSE,829,4.67,5.81,,38.71,0.00,5.00,0.00,43.71,332071,971,50.35
235312,3769,713,1598,RD,5/31/2024,7/1/2024,7/8/2024,145.10,Water & Sewer Charge,575300,FALSE,3000,4.67,5.81,,140.10,0.00,5.00,0.00,145.10,572300,1300,65.71
235313,3769,714,2332,RD,5/31/2024,7/1/2024,7/8/2024,214.60,Water & Sewer Charge,454200,FALSE,2000,4.67,5.81,,93.40,116.20,5.00,0.00,214.60,452200,1900,188.16
235314,3769,715,715,RD,5/31/2024,7/1/2024,7/1/2024,33.35,Water & Sewer Charge,147200,FALSE,500,4.67,5.81,,23.35,0.00,10.00,0.00,33.35,146700,400,28.68
235315,3769,716,2048,RD,5/31/2024,7/1/2024,3/24/2025,202.35,Water & Sewer Charge,291600,FALSE,1800,4.67,5.81,,84.06,104.58,5.00,8.71,202.35,289800,1900,188.16
235316,3769,717,1769,RD,5/31/2024,7/1/2024,7/15/2024,80.45,Water & Sewer Charge,55830,FALSE,720,4.67,5.81,,33.62,41.83,5.00,0.00,80.45,55110,665,69.11
235317,3769,718,2322,RD,5/31/2024,7/1/2024,7/29/2024,130.24,Water & Sewer Charge,1195,FALSE,1195,4.67,5.81,,55.81,69.43,5.00,0.00,130.24,0,1755,174.18
235318,3769,719,1800,RD,5/31/2024,7/1/2024,6/27/2024,183.16,Water & Sewer Charge,285800,FALSE,1700,4.67,5.81,,79.39,98.77,5.00,0.00,183.16,284100,1900,188.16
235319,3769,720,2330,RD,5/31/2024,7/1/2024,7/8/2024,109.80,Water & Sewer Charge,300500,FALSE,1000,4.67,5.81,,46.70,58.10,5.00,0.00,109.80,299500,1000,101.40
235320,3769,721,2189,RD,5/31/2024,7/1/2024,8/1/2024,172.68,Water & Sewer Charge,181500,FALSE,1600,4.67,5.81,,74.72,92.96,5.00,0.00,172.68,179900,2800,274.92
235321,3769,722,722,RD,5/31/2024,7/1/2024,7/8/2024,99.32,Water & Sewer Charge,315100,FALSE,900,4.67,5.81,,42.03,52.29,5.00,0.00,99.32,314200,800,82.12
235322,3769,723,2288,RD,5/31/2024,7/1/2024,7/29/2024,78.36,Water & Sewer Charge,264300,FALSE,700,4.67,5.81,,32.69,40.67,5.00,0.00,78.36,263600,600,62.84
235323,3769,724,2208,RD,5/31/2024,7/1/2024,7/8/2024,267.00,Water & Sewer Charge,109300,FALSE,2500,4.67,5.81,,116.75,145.25,5.00,0.00,267.00,106800,1800,178.52
235324,3769,725,725,RD,5/31/2024,7/1/2024,7/31/2024,37.27,Water & Sewer Charge,883,FALSE,308,4.67,5.81,,14.38,17.89,5.00,0.00,37.27,575,283,32.29
235325,3769,726,1345,RD,5/31/2024,7/1/2024,12/16/2024,311.87,Water & Sewer Charge,312700,FALSE,2800,4.67,5.81,,130.76,162.68,5.00,13.43,311.87,309900,2400,236.36
235326,3769,727,727,RD,5/31/2024,7/1/2024,12/16/2024,231.38,Water & Sewer Charge,87245,FALSE,2065,4.67,5.81,,96.44,119.98,5.00,9.96,231.38,85180,1845,182.86
235327,3769,728,728,RD,5/31/2024,7/1/2024,7/8/2024,109.80,Water & Sewer Charge,120100,FALSE,1000,4.67,5.81,,46.70,58.10,5.00,0.00,109.80,119100,800,82.12
235328,3769,729,729,RD,5/31/2024,7/1/2024,9/9/2024,38.44,Water & Sewer Charge,123700,FALSE,300,4.67,5.81,,14.01,17.43,5.00,2.00,38.44,123400,400,43.56
235329,3769,730,2163,RD,5/31/2024,7/1/2024,7/18/2024,130.76,Water & Sewer Charge,524900,FALSE,1200,4.67,5.81,,56.04,69.72,5.00,0.00,130.76,523700,900,91.76
235330,3769,731,1486,RD,5/31/2024,7/1/2024,7/15/2024,183.16,Water & Sewer Charge,264300,FALSE,1700,4.67,5.81,,79.39,98.77,5.00,0.00,183.16,262600,1500,149.60
235331,3769,732,1300,RD,5/31/2024,7/1/2024,7/8/2024,183.16,Water & Sewer Charge,296000,FALSE,1700,4.67,5.81,,79.39,98.77,5.00,0.00,183.16,294300,1600,159.24
235332,3769,733,1271,RD,5/31/2024,7/1/2024,7/1/2024,141.24,Water & Sewer Charge,358700,FALSE,1300,4.67,5.81,,60.71,75.53,5.00,0.00,141.24,357400,1500,149.60
235333,3769,734,2115,RD,5/31/2024,7/1/2024,6/17/2024,193.64,Water & Sewer Charge,328800,FALSE,1800,4.67,5.81,,84.06,104.58,5.00,0.00,211.56,327000,1800,178.52
235334,3769,735,735,RD,5/31/2024,7/1/2024,9/4/2024,275.01,Water & Sewer Charge,412500,FALSE,2500,4.67,5.81,,116.75,145.25,5.00,8.01,275.01,410000,2700,265.28
235335,3769,736,1918,RD,5/31/2024,7/1/2024,7/15/2024,214.60,Water & Sewer Charge,229900,FALSE,2000,4.67,5.81,,93.40,116.20,5.00,0.00,214.60,227900,2200,217.08
235336,3769,737,1902,RD,5/31/2024,7/1/2024,7/29/2024,214.60,Water & Sewer Charge,342700,FALSE,2000,4.67,5.81,,93.40,116.20,5.00,0.00,214.60,340700,2000,197.80
235337,3769,738,738,RD,5/31/2024,7/1/2024,7/1/2024,172.68,Water & Sewer Charge,304400,FALSE,1600,4.67,5.81,,74.72,92.96,5.00,0.00,172.68,302800,1600,159.24
235338,3769,739,2278,RD,5/31/2024,7/1/2024,6/27/2024,198.15,Water & Sewer Charge,9360,FALSE,1843,4.67,5.81,,86.07,107.08,5.00,0.00,198.15,7517,1813,179.78
235339,3769,740,740,RD,5/31/2024,7/1/2024,7/3/2024,78.36,Water & Sewer Charge,272300,FALSE,700,4.67,5.81,,32.69,40.67,5.00,0.00,78.36,271600,700,72.48
235340,3769,741,741,RD,5/31/2024,7/1/2024,7/8/2024,172.68,Water & Sewer Charge,250500,FALSE,1600,4.67,5.81,,74.72,92.96,5.00,0.00,172.68,248900,1300,130.32
235341,3769,742,1608,RD,5/31/2024,7/1/2024,7/17/2024,319.40,Water & Sewer Charge,313600,FALSE,3000,4.67,5.81,,140.10,174.30,5.00,0.00,319.40,310600,2700,265.28
235342,3769,743,743,RD,5/31/2024,7/1/2024,6/27/2024,183.16,Water & Sewer Charge,474600,FALSE,1700,4.67,5.81,,79.39,98.77,5.00,0.00,183.16,472900,1600,159.24
235343,3769,744,744,RD,5/31/2024,7/1/2024,7/1/2024,308.40,Water & Sewer Charge,239150,FALSE,2895,4.67,5.81,,135.20,168.20,5.00,0.00,308.40,236255,2875,282.15
235344,3769,745,2159,RD,5/31/2024,7/1/2024,3/13/2025,296.60,Water & Sewer Charge,211300,FALSE,2700,4.67,5.81,,126.09,156.87,5.00,8.64,296.60,208600,2600,255.64
235345,3769,746,746,RD,5/31/2024,7/1/2024,7/23/2024,183.16,Water & Sewer Charge,324000,FALSE,1700,4.67,5.81,,79.39,98.77,5.00,0.00,183.16,322300,1500,149.60
235346,3769,747,747,RD,5/31/2024,7/1/2024,7/3/2024,163.03,Water & Sewer Charge,19322,FALSE,1508,4.67,5.81,,70.42,87.61,5.00,0.00,163.03,17814,1514,150.95
235347,3769,748,1265,RD,5/31/2024,7/1/2024,7/15/2024,216.28,Water & Sewer Charge,21304,FALSE,2016,4.67,5.81,,94.15,117.13,5.00,0.00,216.28,19288,1660,165.02
235348,3769,749,749,RD,5/31/2024,7/1/2024,7/23/2024,193.64,Water & Sewer Charge,423300,FALSE,1800,4.67,5.81,,84.06,104.58,5.00,0.00,193.64,421500,900,91.76
235349,3769,750,2265,RD,5/31/2024,7/1/2024,7/2/2024,225.08,Water & Sewer Charge,367300,FALSE,2100,4.67,5.81,,98.07,122.01,5.00,0.00,225.08,365200,2200,217.08
235350,3769,751,1823,RD,5/31/2024,7/1/2024,7/31/2024,423.37,Water & Sewer Charge,10309,FALSE,3992,4.67,5.81,,186.43,231.94,5.00,0.00,423.37,6317,2609,256.51
235351,3769,752,2337,RD,5/31/2024,7/1/2024,7/18/2024,111.48,Water & Sewer Charge,2414,FALSE,1016,4.67,5.81,,47.45,59.03,5.00,0.00,111.48,1398,259,29.97
235352,3769,753,1329,RD,5/31/2024,7/1/2024,7/25/2024,151.72,Water & Sewer Charge,424800,FALSE,1400,4.67,5.81,,65.38,81.34,5.00,0.00,151.72,423400,1600,159.24
235353,3769,754,1249,RD,5/31/2024,7/1/2024,7/8/2024,133.17,Water & Sewer Charge,3916,FALSE,1223,4.67,5.81,,57.11,71.06,5.00,0.00,133.17,2693,1053,106.51
235354,3769,755,2256,RD,5/31/2024,7/1/2024,10/15/2024,180.45,Water & Sewer Charge,515300,FALSE,1600,4.67,5.81,,74.72,92.96,5.00,7.77,180.45,513700,1400,139.96
235355,3769,756,756,RD,5/31/2024,7/1/2024,7/8/2024,141.24,Water & Sewer Charge,304550,TRUE,1300,4.67,5.81,,60.71,75.53,5.00,0.00,141.24,303250,1250,125.50
235356,3769,757,1627,RD,5/31/2024,7/1/2024,7/1/2024,256.52,Water & Sewer Charge,391600,FALSE,2400,4.67,5.81,,112.08,139.44,5.00,0.00,256.52,389200,2200,217.08
235357,3769,758,1944,RD,5/31/2024,7/1/2024,7/25/2024,36.44,Water & Sewer Charge,272000,FALSE,300,4.67,5.81,,14.01,17.43,5.00,0.00,36.44,271700,400,43.56
235358,3769,759,1806,RD,5/31/2024,7/1/2024,7/15/2024,57.40,Water & Sewer Charge,120100,FALSE,500,4.67,5.81,,23.35,29.05,5.00,0.00,57.40,119600,400,43.56
235359,3769,760,760,RD,5/31/2024,7/1/2024,11/19/2024,169.50,Water & Sewer Charge,279400,FALSE,1500,4.67,5.81,,70.05,87.15,5.00,7.30,169.50,277900,1700,168.88
235360,3769,761,1909,RD,5/31/2024,7/1/2024,7/15/2024,151.72,Water & Sewer Charge,219100,FALSE,1400,4.67,5.81,,65.38,81.34,5.00,0.00,151.72,217700,1400,139.96
235361,3769,762,762,RD,5/31/2024,7/1/2024,7/25/2024,183.16,Water & Sewer Charge,486800,FALSE,1700,4.67,5.81,,79.39,98.77,5.00,0.00,183.16,485100,1600,159.24
235362,3769,763,763,RD,5/31/2024,7/1/2024,7/29/2024,57.40,Water & Sewer Charge,170700,FALSE,500,4.67,5.81,,23.35,29.05,5.00,0.00,57.40,170200,600,62.84
235363,3769,764,764,RD,5/31/2024,7/1/2024,7/29/2024,120.28,Water & Sewer Charge,258800,FALSE,1100,4.67,5.81,,51.37,63.91,5.00,0.00,120.28,257700,1100,111.04
235364,3769,765,765,RD,5/31/2024,7/1/2024,7/17/2024,162.20,Water & Sewer Charge,308000,FALSE,1500,4.67,5.81,,70.05,87.15,5.00,0.00,162.20,306500,1800,178.52
235365,3769,766,2344,RD,5/31/2024,7/1/2024,7/31/2024,88.84,Water & Sewer Charge,123800,FALSE,800,4.67,5.81,,37.36,46.48,5.00,0.00,88.84,123000,100,14.64
235366,3769,767,767,RD,5/31/2024,7/1/2024,6/27/2024,67.88,Water & Sewer Charge,96700,FALSE,600,4.67,5.81,,28.02,34.86,5.00,0.00,67.88,96100,500,53.20
235367,3769,768,768,RD,5/31/2024,7/1/2024,7/8/2024,130.76,Water & Sewer Charge,390500,FALSE,1200,4.67,5.81,,56.04,69.72,5.00,0.00,130.76,389300,1200,120.68
235368,3769,769,1221,RD,5/31/2024,7/1/2024,7/8/2024,57.40,Water & Sewer Charge,89000,FALSE,500,4.67,5.81,,23.35,29.05,5.00,0.00,57.40,88500,600,62.84
235369,3769,770,2132,RD,5/31/2024,7/1/2024,8/20/2024,91.51,Water & Sewer Charge,147000,FALSE,800,4.67,5.81,,37.36,46.48,5.00,2.67,91.51,146200,1200,120.68
235370,3769,771,771,RD,5/31/2024,7/1/2024,7/3/2024,36.44,Water & Sewer Charge,325600,FALSE,300,4.67,5.81,,14.01,17.43,5.00,0.00,36.44,325300,400,43.56
235371,3769,772,772,RD,5/31/2024,7/1/2024,7/8/2024,31.20,Water & Sewer Charge,227950,TRUE,250,4.67,5.81,,11.68,14.52,5.00,0.00,31.20,227700,200,24.28
235372,3769,773,773,RD,5/31/2024,7/1/2024,6/27/2024,151.72,Water & Sewer Charge,290400,FALSE,1400,4.67,5.81,,65.38,81.34,5.00,0.00,151.72,289000,1400,139.96
235373,3769,774,2054,RD,5/31/2024,7/1/2024,7/26/2024,109.80,Water & Sewer Charge,162100,FALSE,1000,4.67,5.81,,46.70,58.10,5.00,0.00,109.80,161100,900,91.76
235374,3769,775,2040,RD,5/31/2024,7/1/2024,12/11/2024,377.58,Water & Sewer Charge,154100,FALSE,3400,4.67,5.81,,158.78,197.54,5.00,16.26,377.58,150700,3200,313.48
235375,3769,776,1869,RD,5/31/2024,7/1/2024,7/15/2024,434.68,Water & Sewer Charge,256200,FALSE,4100,4.67,5.81,,191.47,238.21,5.00,0.00,434.66,252100,2100,207.44
235376,3769,777,1455,RD,5/31/2024,7/1/2024,8/1/2024,329.88,Water & Sewer Charge,327500,FALSE,3100,4.67,5.81,,144.77,180.11,5.00,0.00,329.88,324400,2400,236.36
235377,3769,778,2213,RD,5/31/2024,7/1/2024,7/1/2024,130.76,Water & Sewer Charge,181300,FALSE,1200,4.67,5.81,,56.04,69.72,5.00,0.00,130.76,180100,500,53.20
235378,3769,779,779,RD,5/31/2024,7/1/2024,7/8/2024,137.05,Water & Sewer Charge,37680,FALSE,1260,4.67,5.81,,58.84,73.21,5.00,0.00,137.05,36420,1250,125.50
235379,3769,780,1943,RD,5/31/2024,7/1/2024,11/4/2024,219.88,Water & Sewer Charge,112285,FALSE,1960,4.67,5.81,,91.53,113.88,5.00,9.47,219.88,110325,2200,217.08
235380,3769,781,781,RD,5/31/2024,7/1/2024,7/8/2024,109.80,Water & Sewer Charge,468900,FALSE,1000,4.67,5.81,,46.70,58.10,5.00,0.00,109.80,467900,900,91.76
235381,3769,782,782,RD,5/31/2024,7/1/2024,7/25/2024,15.48,Water & Sewer Charge,155700,TRUE,100,4.67,5.81,,4.67,5.81,5.00,0.00,15.48,155600,100,14.64
235382,3769,783,2077,RD,5/31/2024,7/1/2024,7/2/2024,183.16,Water & Sewer Charge,130200,FALSE,1700,4.67,5.81,,79.39,98.77,5.00,0.00,183.16,128500,1600,159.24
235383,3769,784,2050,RD,5/31/2024,7/1/2024,7/8/2024,99.32,Water & Sewer Charge,164100,FALSE,900,4.67,5.81,,42.03,52.29,5.00,0.00,99.32,163200,400,43.56
235384,3769,785,1320,RD,5/31/2024,7/1/2024,7/30/2024,350.84,Water & Sewer Charge,449600,FALSE,3300,4.67,5.81,,154.11,191.73,5.00,0.00,350.84,446300,2400,236.36
235385,3769,786,786,RD,5/31/2024,7/1/2024,7/8/2024,5.00,Water & Sewer Charge,77800,FALSE,0,4.67,5.81,,0.00,0.00,5.00,0.00,5.00,77800,500,53.20
235386,3769,787,2151,RD,5/31/2024,7/1/2024,6/27/2024,141.24,Water & Sewer Charge,282500,FALSE,1300,4.67,5.81,,60.71,75.53,5.00,0.00,141.24,281200,1200,120.68
235387,3769,788,788,RD,5/31/2024,7/1/2024,8/1/2024,244.47,Water & Sewer Charge,44057,FALSE,2285,4.67,5.81,,106.71,132.76,5.00,0.00,244.47,41772,2263,223.15
235388,3769,789,789,RD,5/31/2024,7/1/2024,7/31/2024,193.64,Water & Sewer Charge,278700,FALSE,1800,4.67,5.81,,84.06,104.58,5.00,0.00,193.64,276900,1900,188.16
235389,3769,790,790,RD,5/31/2024,7/1/2024,7/3/2024,135.76,Water & Sewer Charge,149200,FALSE,2800,4.67,5.81,,130.76,0.00,5.00,0.00,135.76,146400,2000,98.40
235390,3769,791,791,RD,5/31/2024,7/1/2024,7/3/2024,60.85,Water & Sewer Charge,682,FALSE,1196,4.67,5.81,,55.85,0.00,5.00,0.00,60.85,124500,1300,65.71
235391,3769,792,1637,RD,5/31/2024,7/1/2024,7/8/2024,36.44,Water & Sewer Charge,87700,FALSE,300,4.67,5.81,,14.01,17.43,5.00,0.00,316.44,87400,200,24.28
235392,3769,793,1206,RD,5/31/2024,7/1/2024,7/8/2024,67.88,Water & Sewer Charge,259700,FALSE,600,4.67,5.81,,28.02,34.86,5.00,0.00,67.88,259100,900,91.76
235393,3769,794,794,RD,5/31/2024,7/1/2024,7/23/2024,396.11,Water & Sewer Charge,37441,FALSE,3732,4.67,5.81,,174.28,216.83,5.00,0.00,396.11,33709,2965,290.83
235394,3769,795,1426,RD,5/31/2024,7/1/2024,8/1/2024,78.36,Water & Sewer Charge,130100,FALSE,700,4.67,5.81,,32.69,40.67,5.00,0.00,78.36,129400,500,53.20
235395,3769,796,796,RD,5/31/2024,7/1/2024,7/1/2024,141.24,Water & Sewer Charge,506500,FALSE,1300,4.67,5.81,,60.71,75.53,5.00,0.00,141.24,505200,1000,101.40
235396,3769,797,797,RD,5/31/2024,7/1/2024,8/1/2024,392.76,Water & Sewer Charge,303500,FALSE,3700,4.67,5.81,,172.79,214.97,5.00,0.00,392.76,299800,3400,332.76
235397,3769,798,2056,RD,5/31/2024,7/1/2024,7/31/2024,200.98,Water & Sewer Charge,44560,FALSE,1870,4.67,5.81,,87.33,108.65,5.00,0.00,200.98,42690,1850,183.34
235398,3769,799,2207,RD,5/31/2024,7/1/2024,8/12/2024,91.51,Water & Sewer Charge,122100,FALSE,800,4.67,5.81,,37.36,46.48,5.00,2.67,91.51,121300,1100,111.04
235399,3769,800,800,RD,5/31/2024,7/1/2024,8/1/2024,141.24,Water & Sewer Charge,214700,FALSE,1300,4.67,5.81,,60.71,75.53,5.00,0.00,141.24,213400,1400,139.96
235400,3769,801,1747,RD,5/31/2024,7/1/2024,7/1/2024,162.20,Water & Sewer Charge,266000,FALSE,1500,4.67,5.81,,70.05,87.15,5.00,0.00,162.20,264500,1500,149.60
235401,3769,802,802,RD,5/31/2024,7/1/2024,7/31/2024,508.04,Water & Sewer Charge,649600,FALSE,4800,4.67,5.81,,224.16,278.88,5.00,0.00,508.04,644800,4700,458.08
235402,3769,803,2034,RD,5/31/2024,7/1/2024,7/3/2024,162.20,Water & Sewer Charge,382200,FALSE,1500,4.67,5.81,,70.05,87.15,5.00,0.00,162.20,380700,1700,168.88
235403,3769,804,2341,RD,5/31/2024,7/1/2024,7/2/2024,88.84,Water & Sewer Charge,190300,TRUE,800,4.67,5.81,,37.36,46.48,5.00,0.00,88.84,189500,600,62.84
235404,3769,805,805,RD,5/31/2024,7/1/2024,7/31/2024,235.56,Water & Sewer Charge,515300,FALSE,2200,4.67,5.81,,102.74,127.82,5.00,0.00,235.56,513100,1900,188.16
235405,3769,806,806,RD,5/31/2024,7/1/2024,7/29/2024,229.79,Water & Sewer Charge,53795,FALSE,2145,4.67,5.81,,100.17,124.62,5.00,0.00,229.79,51650,2180,215.16
235406,3769,807,2164,RD,5/31/2024,7/1/2024,8/1/2024,277.48,Water & Sewer Charge,381600,FALSE,2600,4.67,5.81,,121.42,151.06,5.00,0.00,277.48,379000,1500,149.60
235407,3769,808,808,RD,5/31/2024,7/1/2024,7/23/2024,130.76,Water & Sewer Charge,421300,FALSE,1200,4.67,5.81,,56.04,69.72,5.00,0.00,130.76,420100,1400,139.96
235408,3769,809,1809,RD,5/31/2024,7/1/2024,7/23/2024,99.32,Water & Sewer Charge,215700,FALSE,900,4.67,5.81,,42.03,52.29,5.00,0.00,99.32,214800,900,91.76
235409,3769,810,810,RD,5/31/2024,7/1/2024,7/1/2024,120.28,Water & Sewer Charge,440800,FALSE,1100,4.67,5.81,,51.37,63.91,5.00,0.00,120.28,439700,1200,120.68
235410,3769,811,811,RD,5/31/2024,7/1/2024,7/23/2024,109.80,Water & Sewer Charge,411800,FALSE,1000,4.67,5.81,,46.70,58.10,5.00,0.00,109.80,410800,500,53.20
235411,3769,812,812,RD,5/31/2024,7/1/2024,7/29/2024,162.20,Water & Sewer Charge,580600,FALSE,1500,4.67,5.81,,70.05,87.15,5.00,0.00,162.20,579100,1200,120.68
235412,3769,813,1348,RD,5/31/2024,7/1/2024,8/13/2024,393.75,Water & Sewer Charge,429000,FALSE,3600,4.67,5.81,,168.12,209.16,5.00,11.47,393.75,425400,4500,438.80
235413,3769,814,814,RD,5/31/2024,7/1/2024,7/8/2024,57.40,Water & Sewer Charge,347500,FALSE,500,4.67,5.81,,23.35,29.05,5.00,0.00,57.40,347000,400,43.56
235414,3769,815,815,RD,5/31/2024,7/1/2024,7/1/2024,78.36,Water & Sewer Charge,289100,FALSE,700,4.67,5.81,,32.69,40.67,5.00,0.00,78.36,288400,900,91.76
235415,3769,816,2152,RD,5/31/2024,7/1/2024,7/2/2024,141.24,Water & Sewer Charge,245700,FALSE,1300,4.67,5.81,,60.71,75.53,5.00,0.00,141.24,244400,1100,111.04
235416,3769,817,817,RD,5/31/2024,7/1/2024,7/29/2024,256.52,Water & Sewer Charge,518600,FALSE,2400,4.67,5.81,,112.08,139.44,5.00,0.00,256.52,516200,1600,159.24
235417,3769,818,818,RD,5/31/2024,7/1/2024,7/8/2024,183.16,Water & Sewer Charge,332200,FALSE,1700,4.67,5.81,,79.39,98.77,5.00,0.00,183.16,330500,1100,111.04
235418,3769,819,819,RD,5/31/2024,7/1/2024,7/1/2024,204.12,Water & Sewer Charge,337000,FALSE,1900,4.67,5.81,,88.73,110.39,5.00,0.00,204.12,335100,2000,197.80
235419,3769,820,820,RD,5/31/2024,7/1/2024,6/27/2024,57.40,Water & Sewer Charge,198800,FALSE,500,4.67,5.81,,23.35,29.05,5.00,0.00,57.40,198300,400,43.56
235420,3769,821,821,RD,5/31/2024,7/1/2024,7/3/2024,109.80,Water & Sewer Charge,393000,FALSE,1000,4.67,5.81,,46.70,58.10,5.00,0.00,109.80,392000,900,91.76
