PARCEL_ID,STREET,Current_Connection,COMACT,Wtr_Supp,DOM_WATER,SDATE,Sold_2021,low2_dbld_values,charge_1000_gals,low 2 x base(4.53),calc minimum 180,Oct_Cost_Num,April_Cost,Calc_Tot_Ann_Cost, Tot_Ann_Cost_num ,
3800005,SADDLE CROSSING,TOASewer,RES,PUBLIC,PUBLIC,15-Sep-06,N/A,28,$4.53 ,$126.84 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3800006,SADDLE CROSSING,TOASewer,RES,PUBLIC,PUBLIC,5-Jun-20,N/A,54,$4.53 ,$244.62 ,$244.62 ,$244.62 ,$257.50 ,$502.12 ,$502.12 ,
3800007,SADDLE CROSSING,TOASewer,RES,PUBLIC,PUBLIC,11-Jan-05,N/A,18,$4.53 ,$81.54 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3800008,SADDLE CROSSING,TOASewer,RES,PUBLIC,PUBLIC,28-Apr-15,N/A,36,$4.53 ,$163.08 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
6210003,SADDLE RIDGE DRIVE,TOASewer,RES,PUBLIC,PUBLIC,28-Aug-06,N/A,0,$4.53 , $-   ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
6210006,SADDLE RIDGE DRIVE,TOASewer,RES,PUBLIC,PUBLIC,11-Dec-18,N/A,70,$4.53 ,$317.10 ,$317.10 ,$317.10 ,$257.50 ,$574.60 ,$574.60 ,
6210011,SADDLE RIDGE DRIVE,TOASewer,RES,PUBLIC,PUBLIC,12-Mar-12,N/A,124,$4.53 ,$561.72 ,$561.72 ,$561.72 ,$257.50 ,$819.22 ,$819.22 ,
3810003,SAINT ANDREWS DRIVE,TOASewer,RES,PUBLIC,PUBLIC,29-Aug-16,N/A,110,$4.53 ,$498.30 ,$498.30 ,$498.30 ,$257.50 ,$755.80 ,$755.80 ,
3810006,SAINT ANDREWS DRIVE,TOASewer,RES,PUBLIC,PUBLIC,30-May-13,N/A,70,$4.53 ,$317.10 ,$317.10 ,$317.10 ,$257.50 ,$574.60 ,$574.60 ,
3810007,SAINT ANDREWS DRIVE,TOASewer,RES,PUBLIC,PUBLIC,11-Jan-93,N/A,64,$4.53 ,$289.92 ,$289.92 ,$289.92 ,$257.50 ,$547.42 ,$547.42 ,
3810011,SAINT ANDREWS DRIVE,TOASewer,RES,PUBLIC,PUBLIC,28-Apr-10,N/A,88,$4.53 ,$398.64 ,$398.64 ,$398.64 ,$257.50 ,$656.14 ,$656.14 ,
3810014,SAINT ANDREWS DRIVE,TOASewer,RES,PUBLIC,PUBLIC,30-Apr-15,N/A,56,$4.53 ,$253.68 ,$253.68 ,$253.68 ,$257.50 ,$511.18 ,$511.18 ,
3810019,SAINT ANDREWS DRIVE,TOASewer,RES,PUBLIC,PUBLIC,16-Aug-02,N/A,18,$4.53 ,$81.54 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3810020,SAINT ANDREWS DRIVE,TOASewer,RES,PUBLIC,PUBLIC,29-Sep-15,N/A,36,$4.53 ,$163.08 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3810025,SAINT ANDREWS DRIVE,TOASewer,RES,PUBLIC,PUBLIC,30-May-89,N/A,26,$4.53 ,$117.78 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3810026,SAINT ANDREWS DRIVE,TOASewer,RES,PUBLIC,PUBLIC,31-May-19,N/A,40,$4.53 ,$181.20 ,$181.20 ,$181.20 ,$257.50 ,$438.70 ,$438.70 ,
3810029,SAINT ANDREWS DRIVE,TOASewer,RES,PUBLIC,PUBLIC,2-Jul-19,N/A,92,$4.53 ,$416.76 ,$416.76 ,$416.76 ,$257.50 ,$674.26 ,$674.26 ,
3810030,SAINT ANDREWS DRIVE,TOASewer,RES,PUBLIC,PUBLIC,2-Sep-97,N/A,68,$4.53 ,$308.04 ,$308.04 ,$308.04 ,$257.50 ,$565.54 ,$565.54 ,
4950005,SAINT JAMES COURT,TOASewer,RES,PUBLIC,PUBLIC,2-Aug-16,N/A,92,$4.53 ,$416.76 ,$416.76 ,$416.76 ,$257.50 ,$674.26 ,$674.26 ,
4950006,SAINT JAMES COURT,TOASewer,RES,PUBLIC,PUBLIC,21-Aug-19,N/A,100,$4.53 ,$453.00 ,$453.00 ,$453.00 ,$257.50 ,$710.50 ,$710.50 ,
4950011,SAINT JAMES COURT,TOASewer,RES,PUBLIC,PUBLIC,19-Jul-99,N/A,56,$4.53 ,$253.68 ,$253.68 ,$253.68 ,$257.50 ,$511.18 ,$511.18 ,
4950014,SAINT JAMES COURT,TOASewer,RES,PUBLIC,PUBLIC,10-Jul-98,N/A,52,$4.53 ,$235.56 ,$235.56 ,$235.56 ,$257.50 ,$493.06 ,$493.06 ,
4950017,SAINT JAMES COURT,TOASewer,RES,PUBLIC,PUBLIC,26-Jun-98,N/A,88,$4.53 ,$398.64 ,$398.64 ,$398.64 ,$257.50 ,$656.14 ,$656.14 ,
4950018,SAINT JAMES COURT,TOASewer,RES,PUBLIC,PUBLIC,16-Aug-04,N/A,68,$4.53 ,$308.04 ,$308.04 ,$308.04 ,$257.50 ,$565.54 ,$565.54 ,
4950021,SAINT JAMES COURT,TOASewer,RES,PUBLIC,PUBLIC,7-Apr-97,N/A,82,$4.53 ,$371.46 ,$371.46 ,$371.46 ,$257.50 ,$628.96 ,$628.96 ,
3860005,SAXON WOODS,TOASewer,RES,PUBLIC,PUBLIC,1-Sep-21,Y,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3860008,SAXON WOODS,TOASewer,RES,PUBLIC,PUBLIC,28-Apr-08,N/A,70,$4.53 ,$317.10 ,$317.10 ,$317.10 ,$257.50 ,$574.60 ,$574.60 ,
3860011,SAXON WOODS,TOASewer,RES,PUBLIC,PUBLIC,20-Jul-92,N/A,38,$4.53 ,$172.14 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3860019,SAXON WOODS,TOASewer,RES,PUBLIC,PUBLIC,20-Mar-92,N/A,62,$4.53 ,$280.86 ,$280.86 ,$280.86 ,$257.50 ,$538.36 ,$538.36 ,
3860022,SAXON WOODS,TOASewer,RES,PUBLIC,PUBLIC,2-Mar-98,N/A,38,$4.53 ,$172.14 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3860025,SAXON WOODS,TOASewer,RES,PUBLIC,PUBLIC,23-Apr-21,Y,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3860032,SAXON WOODS,TOASewer,RES,PUBLIC,PUBLIC,5-Sep-12,N/A,96,$4.53 ,$434.88 ,$434.88 ,$434.88 ,$257.50 ,$692.38 ,$692.38 ,
3860033,SAXON WOODS,TOASewer,RES,PUBLIC,PUBLIC,13-Jul-87,N/A,42,$4.53 ,$190.26 ,$190.26 ,$190.26 ,$257.50 ,$447.76 ,$447.76 ,
3860039,SAXON WOODS,TOASewer,RES,PUBLIC,PUBLIC,28-Feb-91,N/A,50,$4.53 ,$226.50 ,$226.50 ,$226.50 ,$257.50 ,$484.00 ,$484.00 ,
3870007,SCHOOL STREET,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3870012,SCHOOL STREET,TOASewer,RES,PUBLIC,PUBLIC,14-Feb-20,N/A,34,$4.53 ,$154.02 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3870018,SCHOOL STREET,TOASewer,RES,PUBLIC,PUBLIC,23-May-13,N/A,92,$4.53 ,$416.76 ,$416.76 ,$416.76 ,$257.50 ,$674.26 ,$674.26 ,
3870022,SCHOOL STREET,TOASewer,RES,PUBLIC,PUBLIC,17-Nov-20,N/A,40,$4.53 ,$181.20 ,$181.20 ,$181.20 ,$257.50 ,$438.70 ,$438.70 ,
3870025,SCHOOL STREET,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3870031,SCHOOL STREET,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3870050,SCHOOL STREET,TOASewer,RES,PUBLIC,PUBLIC,13-Jun-02,N/A,42,$4.53 ,$190.26 ,$190.26 ,$190.26 ,$257.50 ,$447.76 ,$447.76 ,
3870051,SCHOOL STREET,TOASewer,RES,PUBLIC,PUBLIC,21-Sep-98,N/A,14,$4.53 ,$63.42 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3870055,SCHOOL STREET,TOASewer,RES,PUBLIC,PUBLIC,22-Apr-14,N/A,10,$4.53 ,$45.30 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3870060,SCHOOL STREET,TOASewer,RES,PUBLIC,PUBLIC,2-Jul-18,N/A,66,$4.53 ,$298.98 ,$298.98 ,$298.98 ,$257.50 ,$556.48 ,$556.48 ,
3870075,SCHOOL STREET,TOASewer,RES,PUBLIC,PUBLIC,26-Mar-21,Y,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3870083,SCHOOL STREET,TOASewer,RES,PUBLIC,PUBLIC,3-Jul-68,N/A,6,$4.53 ,$27.18 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
5940001,SCONSETT BLUFF,TOASewer,RES,PUBLIC,PUBLIC,16-Jan-15,N/A,94,$4.53 ,$425.82 ,$425.82 ,$425.82 ,$257.50 ,$683.32 ,$683.32 ,
5940002,SCONSETT BLUFF,TOASewer,RES,PUBLIC,PUBLIC,13-Sep-01,N/A,56,$4.53 ,$253.68 ,$253.68 ,$253.68 ,$257.50 ,$511.18 ,$511.18 ,
3880213,SCOVILLE ROAD,TOASewer,RES,PUBLIC,PUBLIC,11-May-18,N/A,18,$4.53 ,$81.54 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3890074,SECRET LAKE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3890077,SECRET LAKE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3890079,SECRET LAKE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3890080,SECRET LAKE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3890082,SECRET LAKE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3890083,SECRET LAKE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3890084,SECRET LAKE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3890085,SECRET LAKE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3890087,SECRET LAKE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3890089,SECRET LAKE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3890090,SECRET LAKE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3890091,SECRET LAKE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3890094,SECRET LAKE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3890095,SECRET LAKE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3890096,SECRET LAKE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3890097,SECRET LAKE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3890099,SECRET LAKE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3890100,SECRET LAKE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3890101,SECRET LAKE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3890103,SECRET LAKE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3890111,SECRET LAKE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3890116,SECRET LAKE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3890117,SECRET LAKE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3890118,SECRET LAKE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3890123,SECRET LAKE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3890125,SECRET LAKE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3890127,SECRET LAKE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3890129,SECRET LAKE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3890130,SECRET LAKE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3890135,SECRET LAKE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3890139,SECRET LAKE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3890140,SECRET LAKE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3890143,SECRET LAKE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3890144,SECRET LAKE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3890148,SECRET LAKE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3890149,SECRET LAKE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3890151,SECRET LAKE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3890154,SECRET LAKE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3890157,SECRET LAKE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3890161,SECRET LAKE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3890164,SECRET LAKE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3890165,SECRET LAKE ROAD,TOASewer,RES,PUBLIC,PUBLIC,31-Dec-07,N/A,22,$4.53 ,$99.66 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3890166,SECRET LAKE ROAD,TOASewer,RES,PUBLIC,PUBLIC,25-Jan-10,N/A,50,$4.53 ,$226.50 ,$226.50 ,$226.50 ,$257.50 ,$484.00 ,$484.00 ,
3890170,SECRET LAKE ROAD,TOASewer,RES,PUBLIC,PUBLIC,2-Oct-89,N/A,26,$4.53 ,$117.78 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3890171,SECRET LAKE ROAD,TOASewer,RES,PUBLIC,PUBLIC,23-Apr-18,N/A,12,$4.53 ,$54.36 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3890174,SECRET LAKE ROAD,TOASewer,RES,PUBLIC,PUBLIC,23-May-19,N/A,6,$4.53 ,$27.18 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3890176,SECRET LAKE ROAD,TOASewer,RES,PUBLIC,PUBLIC,23-Jun-11,N/A,84,$4.53 ,$380.52 ,$380.52 ,$380.52 ,$257.50 ,$638.02 ,$638.02 ,
3890177,SECRET LAKE ROAD,TOASewer,RES,PUBLIC,PUBLIC,31-May-01,N/A,100,$4.53 ,$453.00 ,$453.00 ,$453.00 ,$257.50 ,$710.50 ,$710.50 ,
3890180,SECRET LAKE ROAD,TOASewer,RES,PUBLIC,PUBLIC,24-Sep-21,Y,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3890181,SECRET LAKE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3910004,SEDGEWOOD ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3910010,SEDGEWOOD ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3910016,SEDGEWOOD ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3930001,SEPTEMBER WAY,TOASewer,RES,PUBLIC,PUBLIC,14-Sep-16,N/A,0,$4.53 , $-   ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3930002,SEPTEMBER WAY,TOASewer,RES,PUBLIC,PUBLIC,20-Apr-15,N/A,20,$4.53 ,$90.60 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3930003,SEPTEMBER WAY,TOASewer,RES,PUBLIC,PUBLIC,2-Apr-18,N/A,16,$4.53 ,$72.48 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3930004,SEPTEMBER WAY,TOASewer,RES,PUBLIC,PUBLIC,23-Dec-94,N/A,36,$4.53 ,$163.08 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3930005,SEPTEMBER WAY,TOASewer,RES,PUBLIC,PUBLIC,28-Aug-17,N/A,8,$4.53 ,$36.24 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3930006,SEPTEMBER WAY,TOASewer,RES,PUBLIC,PUBLIC,6-Nov-03,N/A,18,$4.53 ,$81.54 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3930007,SEPTEMBER WAY,TOASewer,RES,PUBLIC,PUBLIC,10-Apr-87,N/A,34,$4.53 ,$154.02 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3930008,SEPTEMBER WAY,TOASewer,RES,PUBLIC,PUBLIC,27-Oct-06,N/A,18,$4.53 ,$81.54 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3930009,SEPTEMBER WAY,TOASewer,RES,PUBLIC,PUBLIC,30-Jun-94,N/A,34,$4.53 ,$154.02 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3930010,SEPTEMBER WAY,TOASewer,RES,PUBLIC,PUBLIC,16-Aug-19,N/A,8,$4.53 ,$36.24 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3930011,SEPTEMBER WAY,TOASewer,RES,PUBLIC,PUBLIC,17-Aug-98,N/A,8,$4.53 ,$36.24 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3930012,SEPTEMBER WAY,TOASewer,RES,PUBLIC,PUBLIC,19-Jul-05,N/A,28,$4.53 ,$126.84 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3930013,SEPTEMBER WAY,TOASewer,RES,PUBLIC,PUBLIC,1-Sep-17,N/A,46,$4.53 ,$208.38 ,$208.38 ,$208.38 ,$257.50 ,$465.88 ,$465.88 ,
3930014,SEPTEMBER WAY,TOASewer,RES,PUBLIC,PUBLIC,27-Sep-96,N/A,46,$4.53 ,$208.38 ,$208.38 ,$208.38 ,$257.50 ,$465.88 ,$465.88 ,
3930015,SEPTEMBER WAY,TOASewer,RES,PUBLIC,PUBLIC,29-Oct-93,N/A,52,$4.53 ,$235.56 ,$235.56 ,$235.56 ,$257.50 ,$493.06 ,$493.06 ,
3930016,SEPTEMBER WAY,TOASewer,RES,PUBLIC,PUBLIC,28-Dec-17,N/A,32,$4.53 ,$144.96 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
6000003,SHEFFIELD LANE,TOASewer,RES,PUBLIC,PUBLIC,7-Mar-08,N/A,68,$4.53 ,$308.04 ,$308.04 ,$308.04 ,$257.50 ,$565.54 ,$565.54 ,
6000007,SHEFFIELD LANE,TOASewer,RES,PUBLIC,PUBLIC,15-Jul-09,N/A,32,$4.53 ,$144.96 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
6000028,SHEFFIELD LANE,TOASewer,RES,PUBLIC,PUBLIC,30-Apr-14,N/A,100,$4.53 ,$453.00 ,$453.00 ,$453.00 ,$257.50 ,$710.50 ,$710.50 ,
6000031,SHEFFIELD LANE,TOASewer,RES,PUBLIC,PUBLIC,26-Dec-01,N/A,78,$4.53 ,$353.34 ,$353.34 ,$353.34 ,$257.50 ,$610.84 ,$610.84 ,
6000032,SHEFFIELD LANE,TOASewer,RES,PUBLIC,PUBLIC,2-Oct-17,N/A,104,$4.53 ,$471.12 ,$471.12 ,$471.12 ,$257.50 ,$728.62 ,$728.62 ,
6000035,SHEFFIELD LANE,TOASewer,RES,PUBLIC,PUBLIC,6-Jun-17,N/A,70,$4.53 ,$317.10 ,$317.10 ,$317.10 ,$257.50 ,$574.60 ,$574.60 ,
6000036,SHEFFIELD LANE,TOASewer,RES,PUBLIC,PUBLIC,29-Oct-07,N/A,28,$4.53 ,$126.84 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
6000039,SHEFFIELD LANE,TOASewer,RES,PUBLIC,PUBLIC,12-Sep-08,N/A,56,$4.53 ,$253.68 ,$253.68 ,$253.68 ,$257.50 ,$511.18 ,$511.18 ,
6000040,SHEFFIELD LANE,TOASewer,RES,PUBLIC,PUBLIC,11-Sep-17,N/A,58,$4.53 ,$262.74 ,$262.74 ,$262.74 ,$257.50 ,$520.24 ,$520.24 ,
6000043,SHEFFIELD LANE,TOASewer,RES,PUBLIC,PUBLIC,24-Jan-03,N/A,106,$4.53 ,$480.18 ,$480.18 ,$480.18 ,$257.50 ,$737.68 ,$737.68 ,
6000046,SHEFFIELD LANE,TOASewer,RES,PUBLIC,PUBLIC,16-Jan-03,N/A,100,$4.53 ,$453.00 ,$453.00 ,$453.00 ,$257.50 ,$710.50 ,$710.50 ,
6000047,SHEFFIELD LANE,TOASewer,RES,PUBLIC,PUBLIC,25-Jan-21,Y,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
6000050,SHEFFIELD LANE,TOASewer,RES,PUBLIC,PUBLIC,25-Jul-13,N/A,36,$4.53 ,$163.08 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
6000054,SHEFFIELD LANE,TOASewer,RES,PUBLIC,PUBLIC,12-Aug-02,N/A,44,$4.53 ,$199.32 ,$199.32 ,$199.32 ,$257.50 ,$456.82 ,$456.82 ,
3960005,SHERWOOD LANE,TOASewer,RES,PUBLIC,PUBLIC,28-Apr-78,N/A,130,$4.53 ,$588.90 ,$588.90 ,$588.90 ,$257.50 ,$846.40 ,$846.40 ,
3960006,SHERWOOD LANE,TOASewer,RES,PUBLIC,PUBLIC,22-Mar-78,N/A,108,$4.53 ,$489.24 ,$489.24 ,$489.24 ,$257.50 ,$746.74 ,$746.74 ,
3960011,SHERWOOD LANE,TOASewer,RES,PUBLIC,PUBLIC,1-May-78,N/A,60,$4.53 ,$271.80 ,$271.80 ,$271.80 ,$257.50 ,$529.30 ,$529.30 ,
3960012,SHERWOOD LANE,TOASewer,RES,PUBLIC,PUBLIC,22-Jan-92,N/A,16,$4.53 ,$72.48 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3960014,SHERWOOD LANE,TOASewer,RES,PUBLIC,PUBLIC,12-May-78,N/A,14,$4.53 ,$63.42 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
5180001,SHIRECREST,TOASewer,RES,PUBLIC,PUBLIC,16-Jul-99,N/A,68,$4.53 ,$308.04 ,$308.04 ,$308.04 ,$257.50 ,$565.54 ,$565.54 ,
5180002,SHIRECREST,TOASewer,RES,PUBLIC,PUBLIC,27-Jul-99,N/A,54,$4.53 ,$244.62 ,$244.62 ,$244.62 ,$257.50 ,$502.12 ,$502.12 ,
5180003,SHIRECREST,TOASewer,RES,PUBLIC,PUBLIC,1-Apr-11,N/A,32,$4.53 ,$144.96 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
5180004,SHIRECREST,TOASewer,RES,PUBLIC,PUBLIC,1-Sep-21,Y,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
5180005,SHIRECREST,TOASewer,RES,PUBLIC,PUBLIC,2-Sep-21,Y,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
5180006,SHIRECREST,TOASewer,RES,PUBLIC,PUBLIC,9-Jul-99,N/A,28,$4.53 ,$126.84 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
